step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
10.0,1,1.0,0.25,2.014994281972147,1,1.0,0.1336009094137962,1,1.0,False,,
15.0,0,0.0,0.0,6.345397783697128,0,1.0,0.4346043025778063,0,1.0,False,,
20.0,0,0.0,0.0,11.621596056113505,0,1.0,0.8006577391324066,0,1.0,False,,
25.0,1,0.0,0.0,9.06281712007196,1,1.0,0.6291286802711529,1,1.0,False,,
30.0,1,4.0,0.5,8.82026723486247,1,4.0,0.6561773891136197,1,4.0,False,,
35.0,3,9.0,0.8181818181818182,6.695150550899121,3,9.0,0.32051043870714224,3,9.0,False,,
40.0,3,22.0,1.6923076923076923,7.418820635658961,3,22.0,0.3659751553003092,3,22.0,False,,
45.0,0,0.0,0.0,9.332576949989088,0,15.0,0.656881074520325,0,15.0,False,,
50.0,0,0.0,0.0,10.081292986295505,0,0.0,0.6283492007085688,0,0.0,False,,
55.0,0,0.0,0.0,10.231672357552375,0,0.0,0.6320574720678491,0,0.0,False,,
60.0,0,0.0,0.0,8.279106401180023,0,0.0,0.4398916686835511,0,0.0,False,,
65.0,1,5.0,0.5,9.143612313984825,1,5.0,0.47122684903210244,1,5.0,False,,
70.0,3,13.0,1.3,7.430203237819631,3,13.0,0.20571120182469782,3,13.0,False,,
75.0,0,0.0,0.0,9.182527349736922,0,6.0,0.5325722237409992,0,6.0,False,,
80.0,0,0.0,0.0,12.001795300859149,0,0.0,0.7791746515747118,0,0.0,False,,
85.0,0,0.0,0.0,11.619074337757555,0,0.0,0.7591057011558735,0,0.0,False,,
90.0,0,0.0,0.0,11.182095365726624,0,0.0,0.6536452692439834,0,0.0,False,,
95.0,0,0.0,0.0,8.521208082306398,0,0.0,0.4775705857752732,0,0.0,False,,
100.0,2,1.0,0.1111111111111111,8.521039297333248,2,1.0,0.5286478827690508,2,1.0,False,,
105.0,2,0.0,0.0,8.662232401744866,2,0.0,0.5502121881319403,2,0.0,False,,
110.0,0,0.0,0.0,10.38353777409028,0,0.0,0.6232330268315365,0,0.0,False,,
115.0,0,0.0,0.0,9.641909003625964,0,0.0,0.586856107827187,0,0.0,False,,
120.0,3,9.0,0.6428571428571429,9.222907299835734,3,9.0,0.5665293983559712,3,9.0,False,,
125.0,1,1.0,0.058823529411764705,7.560352749967031,1,8.0,0.4246640530655024,1,8.0,False,,
130.0,2,6.0,0.35294117647058826,9.309159310994136,2,6.0,0.5748543900861703,2,6.0,False,,
135.0,3,6.0,0.3333333333333333,9.45458034978215,2,5.0,0.6358277974632055,2,5.0,False,,
140.0,2,15.0,0.8823529411764706,9.030513266324611,2,15.0,0.5585432338179562,2,15.0,False,,
145.0,2,2.0,0.125,7.706512029960955,2,15.0,0.41972060669693934,2,15.0,False,,
150.0,3,14.0,0.7777777777777778,8.437201341735005,3,14.0,0.40091901020818993,3,14.0,False,,
155.0,2,2.0,0.11764705882352941,9.443557440589458,2,16.0,0.5640793294544519,2,16.0,False,,
160.0,1,7.0,0.4666666666666667,11.443121190496141,1,7.0,0.7795635817080145,1,7.0,False,,
165.0,1,0.0,0.0,9.628251275592847,1,0.0,0.511335784985981,1,0.0,False,,
170.0,2,1.0,0.08333333333333333,8.842146732472346,2,1.0,0.34459386940798153,2,1.0,False,,
175.0,0,0.0,0.0,8.152044033800372,0,2.0,0.41232170364331894,0,2.0,False,,
180.0,1,5.0,0.3333333333333333,10.125756690382083,1,5.0,0.6275372658860622,1,5.0,False,,
185.0,1,0.0,0.0,9.448839943196353,1,0.0,0.6754517777907768,1,0.0,False,,
190.0,1,0.0,0.0,11.097373095838094,1,0.0,0.7954806788879063,1,0.0,False,,
195.0,1,2.0,0.14285714285714285,9.340298271406324,1,2.0,0.7090476103828737,1,2.0,False,,
200.0,1,7.0,0.4375,10.770104252618507,1,7.0,0.6614546110617452,1,7.0,False,,
205.0,0,0.0,0.0,11.129384991440615,0,0.0,0.8871254845375486,0,0.0,False,,
210.0,0,0.0,0.0,10.924410814628953,0,0.0,0.6610859168641234,0,0.0,False,,
215.0,0,0.0,0.0,10.526262718841155,0,0.0,0.6866390527679445,0,0.0,False,,
220.0,1,0.0,0.0,9.257210936916447,1,0.0,0.5692576095641788,1,0.0,False,,
225.0,0,0.0,0.0,11.801917265793094,0,0.0,0.9173628633162055,0,0.0,False,,
230.0,0,0.0,0.0,10.829720061521574,0,0.0,0.8182669110055893,0,0.0,False,,
235.0,1,2.0,0.2,9.222691634885575,1,2.0,0.633366890194888,1,2.0,False,,
240.0,0,0.0,0.0,8.36989879454722,0,0.0,0.5911250888049194,0,0.0,False,,
245.0,1,4.0,0.4444444444444444,10.16313861959194,1,4.0,0.6784480026002604,1,4.0,False,,
250.0,1,0.0,0.0,8.462816748178353,1,0.0,0.504306578577449,1,0.0,False,,
255.0,0,0.0,0.0,8.270363762716807,0,0.0,0.34099355609016113,0,0.0,False,,
260.0,3,7.0,0.7,7.678437935851112,3,7.0,0.442997357636774,3,7.0,False,,
265.0,1,0.0,0.0,9.54126266843032,1,6.0,0.6911421797334258,1,6.0,False,,
270.0,0,0.0,0.0,8.68964744670066,0,0.0,0.5708934106931781,0,0.0,False,,
275.0,0,0.0,0.0,9.64327713219381,0,0.0,0.6603237325815768,0,0.0,False,,
280.0,1,4.0,0.2857142857142857,8.8188699244144,1,5.0,0.49322220776891473,1,5.0,False,,
285.0,2,13.0,1.1818181818181819,8.006924079514706,2,14.0,0.49249566072625023,2,14.0,False,,
290.0,4,33.0,2.75,7.7000456132567505,4,34.0,0.4292089463010488,4,34.0,False,,
295.0,1,0.0,0.0,6.35948368050523,1,22.0,0.43338183435441413,1,22.0,False,,
300.0,0,0.0,0.0,9.94563541030949,0,0.0,0.6670004842451235,0,0.0,False,,
305.0,1,1.0,0.058823529411764705,9.790192554789689,1,1.0,0.5715793407436676,1,1.0,False,,
310.0,1,6.0,0.35294117647058826,9.695903802364237,1,6.0,0.6058472337677372,1,6.0,False,,
315.0,2,11.0,0.6875,9.232446445346767,2,11.0,0.5940860788863317,2,11.0,False,,
320.0,2,18.0,1.0588235294117647,6.06697903201799,2,18.0,0.36787390353308635,2,18.0,False,,
325.0,5,37.0,2.176470588235294,7.2493322411701495,5,37.0,0.44469348037287937,5,37.0,False,,
330.0,8,70.0,4.375,6.059906800928289,8,70.0,0.3658736584511289,8,70.0,False,,
335.0,3,29.0,1.7058823529411764,5.244822907553606,3,56.0,0.30083781547340627,3,56.0,False,,
340.0,0,0.0,0.0,8.010759624579261,0,21.0,0.45717664109512696,0,21.0,False,,
345.0,1,2.0,0.125,8.668741777443724,1,23.0,0.3718993269833832,1,23.0,False,,
350.0,2,11.0,0.6875,8.677887524896956,2,32.0,0.45183713491172284,2,32.0,False,,
355.0,0,0.0,0.0,8.279259096528264,0,17.0,0.5545455632877441,0,17.0,False,,
360.0,1,5.0,0.4166666666666667,9.296778385755585,1,5.0,0.610019189225472,1,5.0,False,,
365.0,1,1.0,0.08333333333333333,7.770571926186992,0,0.0,0.38278423069928263,0,0.0,False,,
370.0,1,5.0,0.5555555555555556,9.642989570668016,1,5.0,0.5897476677399783,1,5.0,False,,
375.0,1,1.0,0.09090909090909091,8.717697096040471,1,1.0,0.5513049020382889,1,1.0,False,,
380.0,2,6.0,0.46153846153846156,9.619147964573774,2,6.0,0.6220901611125585,2,6.0,False,,
385.0,0,0.0,0.0,10.308348058553031,0,0.0,0.7142270429383333,0,0.0,False,,
390.0,0,0.0,0.0,11.189873952507613,0,0.0,0.7599178343265269,0,0.0,False,,
395.0,1,1.0,0.09090909090909091,10.16587200178593,1,1.0,0.6990914232793697,1,1.0,False,,
400.0,1,6.0,0.5454545454545454,5.436817237191239,1,6.0,0.11073298349483827,1,6.0,False,,
405.0,1,1.0,0.09090909090909091,7.101229302182849,1,7.0,0.32080732925211125,1,7.0,False,,
410.0,1,0.0,0.0,10.618384673176188,1,1.0,0.6684793451277811,1,1.0,False,,
415.0,0,0.0,0.0,11.225851588183604,0,0.0,0.7950062736465385,0,0.0,False,,
420.0,0,0.0,0.0,10.782914919843764,0,0.0,0.9601884862266769,0,0.0,False,,
425.0,0,0.0,0.0,11.225270415046865,0,0.0,0.7869878640719716,0,0.0,False,,
430.0,1,3.0,0.42857142857142855,9.453944837108681,1,3.0,0.5264310152030495,1,3.0,False,,
435.0,1,1.0,0.14285714285714285,5.42964789013385,1,2.0,0.2739343406019178,1,2.0,False,,
440.0,1,6.0,1.0,9.879193865888034,1,6.0,0.6471992767536647,1,6.0,False,,
445.0,0,0.0,0.0,10.094172673600768,0,0.0,0.9229446352669497,0,0.0,False,,
450.0,0,0.0,0.0,9.912111048691775,0,0.0,0.5262084901513978,0,0.0,False,,
455.0,1,1.0,0.1111111111111111,7.2722599449019345,1,1.0,0.31276457927342516,1,1.0,False,,
460.0,0,0.0,0.0,11.870506188765331,0,0.0,0.905227110551196,0,0.0,False,,
465.0,0,0.0,0.0,12.515992551262125,0,0.0,0.8763905930999352,0,0.0,False,,
470.0,0,0.0,0.0,10.566186314053702,0,0.0,0.7283267011006052,0,0.0,False,,
475.0,1,1.0,0.1111111111111111,10.704696932642538,1,1.0,0.6582840389607829,1,1.0,False,,
480.0,1,0.0,0.0,10.539407995660202,1,0.0,0.6813771855443586,1,0.0,False,,
485.0,0,0.0,0.0,9.345292287668812,0,0.0,0.5941521216577953,0,0.0,False,,
490.0,0,0.0,0.0,10.718081545532074,0,0.0,0.7470493126300687,0,0.0,False,,
495.0,1,3.0,0.2727272727272727,8.397086963703792,1,3.0,0.41532328116917483,1,3.0,False,,
500.0,1,1.0,0.09090909090909091,7.652871030455361,0,0.0,0.4996226346656946,0,0.0,False,,
505.0,2,4.0,0.4,9.740831211815765,2,4.0,0.6193806951321226,2,4.0,False,,
510.0,0,0.0,0.0,10.287151159803365,0,0.0,0.6209763016758069,0,0.0,False,,
515.0,2,3.0,0.2727272727272727,8.836371056073661,2,3.0,0.42854091694290036,2,3.0,False,,
520.0,0,0.0,0.0,9.702095491936985,0,5.0,0.6827963808217569,0,5.0,False,,
