step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,2.913692459114827,0,0.0,0.23396060175131067,0,0.0,False,,
10.0,0,0.0,0.0,11.401106306369208,0,0.0,0.9154740006016817,0,0.0,False,,
15.0,0,0.0,0.0,10.78731984413172,0,0.0,0.8083180300126176,0,0.0,False,,
20.0,0,0.0,0.0,9.197404493860361,0,0.0,0.6820528250271667,0,0.0,False,,
25.0,1,0.0,0.0,6.067547044347629,1,0.0,0.4538082946546972,1,0.0,False,,
30.0,1,5.0,0.8333333333333334,6.569853674435122,1,5.0,0.5467806475334165,1,5.0,False,,
35.0,2,10.0,1.25,8.104251663958202,2,10.0,0.5915590293967955,2,10.0,False,,
40.0,0,0.0,0.0,9.126394357257231,0,0.0,0.7543823785214694,0,0.0,False,,
45.0,1,0.0,0.0,8.813569650104547,1,0.0,0.5875126245189703,1,0.0,False,,
50.0,1,0.0,0.0,9.34581601190417,1,0.0,0.6359656235056295,1,0.0,False,,
55.0,1,2.0,0.15384615384615385,10.075390102982839,1,2.0,0.695885038343561,1,2.0,False,,
60.0,2,8.0,0.7272727272727273,9.010365459919235,2,8.0,0.5533315257104057,2,8.0,False,,
65.0,4,21.0,2.3333333333333335,5.346261083610466,4,21.0,0.2746858153839826,4,21.0,False,,
70.0,0,0.0,0.0,3.939463491513778,0,12.0,0.25819316892409055,0,12.0,False,,
75.0,0,0.0,0.0,10.250461255460918,0,0.0,0.7484067254623362,0,0.0,False,,
80.0,0,0.0,0.0,10.414639362142173,0,0.0,0.6668050561146373,0,0.0,False,,
85.0,2,0.0,0.0,8.94111324264346,2,0.0,0.5024632278563265,2,0.0,False,,
90.0,2,3.0,0.21428571428571427,8.88469529093262,2,3.0,0.5418298167849069,2,3.0,False,,
95.0,5,18.0,1.2857142857142858,7.213687943401071,5,18.0,0.43804936830919355,5,18.0,False,,
100.0,3,10.0,0.7142857142857143,6.6493349781198825,3,27.0,0.44076880353187725,3,27.0,False,,
105.0,0,0.0,0.0,9.631776794846054,0,7.0,0.6128649261796423,0,7.0,False,,
110.0,1,1.0,0.07692307692307693,10.276738614999193,1,8.0,0.5528280346093943,1,8.0,False,,
115.0,2,10.0,0.8333333333333334,10.07342355115052,2,17.0,0.23015676998809442,2,17.0,False,,
120.0,2,20.0,1.8181818181818181,8.715109234277852,2,27.0,0.11527743031368831,2,27.0,False,,
125.0,2,30.0,3.75,8.396847468548538,2,37.0,0.3545624126192745,2,37.0,False,,
130.0,2,40.0,5.0,7.0479212949539045,2,47.0,0.4242317980098894,2,47.0,False,,
135.0,3,50.0,6.25,8.124670793338971,3,57.0,0.5174135196818417,3,57.0,False,,
140.0,2,60.0,6.0,8.135714029225941,2,67.0,0.48510692924988197,2,67.0,False,,
145.0,3,70.0,5.384615384615385,8.23253000038304,3,77.0,0.5221951471664327,3,77.0,False,,
150.0,3,80.0,5.333333333333333,8.610431961860339,3,87.0,0.5395159189350128,3,87.0,False,,
155.0,2,90.0,6.0,7.421969054576504,2,97.0,0.4415339851497073,2,97.0,False,,
160.0,4,105.0,6.176470588235294,7.238583903430998,4,112.0,0.4409995624064227,4,112.0,False,,
165.0,3,120.0,9.23076923076923,7.89675158872279,3,127.0,0.5005427319692929,3,127.0,False,,
170.0,1,5.0,0.38461538461538464,7.473091904910858,1,79.0,0.44615035847646445,1,79.0,False,,
175.0,1,0.0,0.0,9.283104138338556,1,5.0,0.5608197547754777,1,5.0,False,,
180.0,0,0.0,0.0,9.414269739212768,0,0.0,0.3683163343635719,0,0.0,False,,
185.0,1,5.0,0.3125,8.958709687227678,1,6.0,0.47618115795053806,1,6.0,False,,
190.0,3,10.0,0.5882352941176471,8.530174671142099,3,11.0,0.5780171558435659,3,11.0,False,,
195.0,1,15.0,1.1538461538461537,9.86766784941431,1,16.0,0.7533540296788874,1,16.0,False,,
200.0,3,23.0,1.5333333333333334,7.020325631025805,3,24.0,0.5187298923225563,3,24.0,False,,
205.0,5,40.0,2.5,5.64251936219538,5,40.0,0.3803193904345494,5,40.0,False,,
210.0,3,16.0,0.9411764705882353,5.520952071214104,3,36.0,0.38385995448266697,3,36.0,False,,
215.0,2,7.0,0.4117647058823529,8.385849782342152,2,26.0,0.48787497665254376,2,26.0,False,,
220.0,1,3.0,0.17647058823529413,8.261014802861045,1,27.0,0.454555123757382,1,27.0,False,,
225.0,5,18.0,1.125,6.212239569970778,5,37.0,0.17159229496726885,5,37.0,False,,
230.0,3,13.0,0.8666666666666667,6.8316764000622445,3,41.0,0.3243013812912334,3,41.0,False,,
235.0,1,7.0,0.4375,9.766466983777342,1,19.0,0.5981052339418843,1,19.0,False,,
240.0,1,1.0,0.07142857142857142,9.853019039554534,1,7.0,0.6080788731097184,1,7.0,False,,
245.0,2,10.0,0.7692307692307693,9.131421378686367,2,16.0,0.4447580790574054,2,16.0,False,,
250.0,1,0.0,0.0,8.179484553911816,1,7.0,0.3032874847438902,1,7.0,False,,
255.0,3,1.0,0.09090909090909091,8.833119003741402,3,1.0,0.1846548417568093,3,1.0,False,,
260.0,0,0.0,0.0,9.108541219009632,0,0.0,0.5140656133876078,0,0.0,False,,
265.0,0,0.0,0.0,10.914074887017913,0,0.0,0.7215951294080848,0,0.0,False,,
270.0,0,0.0,0.0,9.582855468488134,0,1.0,0.5651722010339519,0,1.0,False,,
275.0,0,0.0,0.0,9.243810151298879,0,1.0,0.5692619872272483,0,1.0,False,,
280.0,2,7.0,0.6363636363636364,9.511040909922725,2,8.0,0.6043609619135552,2,8.0,False,,
285.0,1,1.0,0.09090909090909091,8.086128220645632,1,11.0,0.5334903521661204,1,11.0,False,,
290.0,1,0.0,0.0,8.556578583750353,1,1.0,0.4593575739741202,1,1.0,False,,
295.0,1,1.0,0.09090909090909091,8.752079267362255,1,1.0,0.3306131749707686,1,1.0,False,,
300.0,2,10.0,0.8333333333333334,9.78814025780007,2,10.0,0.4577334985306199,2,10.0,False,,
305.0,0,0.0,0.0,8.639394881137843,0,1.0,0.620394844822232,0,1.0,False,,
310.0,0,0.0,0.0,9.656861487162796,0,1.0,0.6557204134921664,0,1.0,False,,
315.0,0,0.0,0.0,10.687751802962309,0,1.0,0.8570764359910807,0,1.0,False,,
320.0,0,0.0,0.0,11.38230201877682,0,1.0,0.7981317774244375,0,1.0,False,,
325.0,0,0.0,0.0,9.214238538319405,0,1.0,0.5453281174621595,0,1.0,False,,
330.0,1,5.0,0.5555555555555556,11.138956960913184,1,6.0,0.762998582143824,1,6.0,False,,
335.0,1,0.0,0.0,8.75647240952302,1,0.0,0.6278043925659235,1,0.0,False,,
340.0,0,0.0,0.0,8.644694161237451,0,0.0,0.5555363384634244,0,0.0,False,,
345.0,0,0.0,0.0,9.171788998970044,0,0.0,0.5294866297415892,0,0.0,False,,
350.0,1,4.0,0.3076923076923077,9.406032986368807,1,4.0,0.6143592171197613,1,4.0,False,,
355.0,1,0.0,0.0,9.37415123924996,1,0.0,0.6841546502459717,1,0.0,False,,
360.0,1,2.0,0.18181818181818182,8.531724109708321,1,2.0,0.5061168333307766,1,2.0,False,,
365.0,0,0.0,0.0,9.832270543433534,0,3.0,0.6933213305063933,0,3.0,False,,
370.0,1,1.0,0.08333333333333333,9.473969087613536,1,1.0,0.45333372651444365,1,1.0,False,,
375.0,3,10.0,0.9090909090909091,7.540606931781277,3,10.0,0.3400709106525983,3,10.0,False,,
380.0,0,0.0,0.0,8.653206636023613,0,11.0,0.519487466441975,0,11.0,False,,
385.0,2,1.0,0.09090909090909091,9.341183723569133,2,1.0,0.5247498567042426,2,1.0,False,,
390.0,1,0.0,0.0,10.25043898197644,1,0.0,0.7069459839628975,1,0.0,False,,
395.0,0,0.0,0.0,10.695020010218963,0,0.0,0.7261668375548729,0,0.0,False,,
400.0,0,0.0,0.0,10.346753980862958,0,0.0,0.6885700827258472,0,0.0,False,,
405.0,1,0.0,0.0,9.363187390409404,1,0.0,0.6201049512319493,1,0.0,False,,
410.0,0,0.0,0.0,8.75679979430937,0,0.0,0.5057313674164811,0,0.0,False,,
415.0,2,2.0,0.15384615384615385,9.08161939033126,2,2.0,0.5603896505456912,2,2.0,False,,
420.0,3,12.0,0.9230769230769231,8.879468643438473,3,12.0,0.5851471720772708,3,12.0,False,,
425.0,1,2.0,0.14285714285714285,6.934030465430257,1,14.0,0.43030234278539964,1,14.0,False,,
430.0,2,10.0,0.6666666666666666,8.431491404074688,2,10.0,0.5113166781297764,2,10.0,False,,
435.0,0,0.0,0.0,8.794719373501742,0,6.0,0.4991136696690586,0,6.0,False,,
440.0,0,0.0,0.0,11.54573067556519,0,0.0,0.7857393367702067,0,0.0,False,,
445.0,1,1.0,0.06666666666666667,11.431112048483284,1,1.0,0.6369406411296217,1,1.0,False,,
450.0,4,10.0,0.7142857142857143,8.791008843488932,4,10.0,0.3765416321455959,4,10.0,False,,
455.0,1,0.0,0.0,7.492075910119185,1,11.0,0.4032000446007176,1,11.0,False,,
460.0,1,5.0,0.4166666666666667,11.45088020930028,1,5.0,0.7949942841811123,1,5.0,False,,
465.0,0,0.0,0.0,11.296916399938711,0,0.0,0.7543598265049035,0,0.0,False,,
470.0,1,0.0,0.0,9.689327213614472,1,0.0,0.5043197940201528,1,0.0,False,,
475.0,2,2.0,0.16666666666666666,8.83566149815772,2,2.0,0.4435810549285965,2,2.0,False,,
480.0,2,12.0,1.0,9.765439139761712,2,12.0,0.6464088965746154,2,12.0,False,,
485.0,0,0.0,0.0,8.395042989659647,0,8.0,0.5975982227901329,0,8.0,False,,
490.0,2,4.0,0.2857142857142857,9.207581015853114,2,4.0,0.639411813165302,2,4.0,False,,
495.0,0,0.0,0.0,8.91111340421586,0,4.0,0.5811236132232966,0,4.0,False,,
500.0,1,2.0,0.13333333333333333,9.384392681014873,1,2.0,0.5949799665251032,1,2.0,False,,
505.0,4,17.0,1.0625,6.385527767517477,4,17.0,0.29105997924873983,4,17.0,False,,
510.0,1,0.0,0.0,6.717230419271604,1,16.0,0.37288837340142145,1,16.0,False,,
515.0,1,0.0,0.0,7.999692083683041,1,0.0,0.47028449932877325,1,0.0,False,,
520.0,1,3.0,0.14285714285714285,10.116043515099292,1,3.0,0.6344620904705808,1,3.0,False,,
525.0,2,8.0,0.4,10.050411705384322,2,8.0,0.6525174524690711,2,8.0,False,,
530.0,3,16.0,0.8,7.877021480553074,3,16.0,0.4594656298887526,3,16.0,False,,
535.0,6,40.0,2.3529411764705883,5.829130350412505,6,40.0,0.3193966152780682,6,40.0,False,,
540.0,6,29.0,1.6111111111111112,5.748466792418534,6,49.0,0.3284784878806909,6,49.0,False,,
545.0,2,6.0,0.3157894736842105,7.8576459616743515,2,40.0,0.447511159636525,2,40.0,False,,
