step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,2,0.0,0.0,0.0,2,0.0,0.0,2,0.0,False,,
10.0,0,0.0,0.0,5.4479954390328835,0,1.0,0.3577304112695579,0,1.0,False,,
15.0,0,0.0,0.0,13.279095275718973,0,1.0,0.8772325490587484,0,1.0,False,,
20.0,0,0.0,0.0,14.225009167710834,0,1.0,0.9414444646920384,0,1.0,False,,
25.0,3,3.0,0.3333333333333333,4.9088649981621755,2,2.0,0.2987613117685134,2,2.0,False,,
30.0,2,9.0,0.9,7.181312092707508,2,9.0,0.4171594632646774,2,9.0,False,,
35.0,2,19.0,1.5833333333333333,9.535719214058076,2,19.0,0.5508694134742396,2,19.0,False,,
40.0,3,29.0,2.4166666666666665,8.384368399578479,3,29.0,0.5043999480573431,3,29.0,False,,
45.0,4,45.0,4.090909090909091,6.327919055798103,4,45.0,0.40249066771375763,4,45.0,False,,
50.0,5,65.0,4.333333333333333,6.085895461747128,5,65.0,0.2814348253602846,5,65.0,False,,
55.0,4,85.0,5.3125,8.163621886977689,4,85.0,0.43377661946038243,4,85.0,False,,
60.0,4,105.0,6.5625,8.344114357440024,4,105.0,0.5151865222263972,4,105.0,False,,
65.0,4,125.0,7.352941176470588,8.35812156295257,4,125.0,0.4463909228130148,4,125.0,False,,
70.0,6,150.0,8.333333333333334,7.26576831072419,6,150.0,0.3822523572767808,6,150.0,False,,
75.0,4,47.0,2.611111111111111,7.633371717893905,4,125.0,0.40870545443328976,4,125.0,False,,
80.0,1,2.0,0.13333333333333333,9.803136433576375,1,52.0,0.5655827388352948,1,52.0,False,,
85.0,1,1.0,0.07142857142857142,8.966308709891448,1,21.0,0.39002643406655624,1,21.0,False,,
90.0,4,12.0,0.8,7.727763209091017,4,30.0,0.21938121008948397,4,30.0,False,,
95.0,3,2.0,0.14285714285714285,7.578985588966503,3,22.0,0.3733445374081885,3,22.0,False,,
100.0,0,0.0,0.0,10.243818208432929,0,2.0,0.6598685408280958,0,2.0,False,,
105.0,2,2.0,0.15384615384615385,9.719707211479202,2,4.0,0.6843047996785968,2,4.0,False,,
110.0,1,7.0,0.5384615384615384,10.74037727504211,1,9.0,0.6736410072536854,1,9.0,False,,
115.0,2,14.0,1.2727272727272727,9.717096299573601,2,16.0,0.5177204705219626,2,16.0,False,,
120.0,3,27.0,3.0,6.927798772570616,3,29.0,0.29101488486975086,3,29.0,False,,
125.0,0,0.0,0.0,5.503603835626239,0,11.0,0.3077777738614386,0,11.0,False,,
130.0,1,0.0,0.0,8.440387127885579,1,0.0,0.37414876685497084,1,0.0,False,,
135.0,0,0.0,0.0,12.199305533551518,0,0.0,0.8560199503086592,0,0.0,False,,
140.0,0,0.0,0.0,11.186830554450069,0,0.0,0.7368369393211256,0,0.0,False,,
145.0,2,2.0,0.18181818181818182,9.536593320432287,2,2.0,0.535827539070588,2,2.0,False,,
