step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,1,0.0,0.0,1.1051291661686264,1,0.0,0.096697781878156,1,0.0,False,,
10.0,1,0.0,0.0,6.798688285848812,1,0.0,0.6110971548391103,1,0.0,False,,
15.0,0,0.0,0.0,8.84125676690976,0,0.0,0.7097461237600937,0,0.0,False,,
20.0,0,0.0,0.0,11.303406351221453,0,0.0,0.8653127657667339,0,0.0,False,,
25.0,0,0.0,0.0,10.538199374930231,0,0.0,0.7921220145759743,0,0.0,False,,
30.0,2,2.0,0.3333333333333333,7.391647994600663,2,2.0,0.47680045497357715,2,2.0,False,,
35.0,0,0.0,0.0,9.692902108019583,0,0.0,0.5217707520340304,0,0.0,False,,
40.0,1,3.0,0.3333333333333333,8.937096787203577,1,4.0,0.480907550995632,1,4.0,False,,
45.0,0,0.0,0.0,11.534830743107946,0,1.0,0.9320725239814316,0,1.0,False,,
50.0,2,0.0,0.0,7.391163447194262,2,1.0,0.4500448567098787,2,1.0,False,,
55.0,2,1.0,0.1,6.710927731441549,2,3.0,0.42226850150642603,2,3.0,False,,
60.0,3,10.0,0.8333333333333334,8.64056090189488,3,12.0,0.5357406187085089,3,12.0,False,,
65.0,0,0.0,0.0,9.922207876619904,0,1.0,0.7399598118394446,0,1.0,False,,
70.0,1,3.0,0.3,10.975594968021484,1,3.0,0.7247183385368318,1,3.0,False,,
75.0,1,0.0,0.0,10.06486631091563,1,0.0,0.5269205969328634,1,0.0,False,,
80.0,2,4.0,0.4,9.031552124542435,2,4.0,0.22304474574594346,2,4.0,False,,
85.0,0,0.0,0.0,8.486088295377582,0,0.0,0.5493123524245078,0,0.0,False,,
90.0,2,0.0,0.0,9.009282819589837,2,0.0,0.5720315663329505,2,0.0,False,,
95.0,0,0.0,0.0,8.982379562246454,0,1.0,0.5630241532694862,0,1.0,False,,
100.0,0,0.0,0.0,12.27163099718089,0,1.0,0.8972528376847876,0,1.0,False,,
105.0,0,0.0,0.0,11.236202696669318,0,1.0,0.8267351800347512,0,1.0,False,,
110.0,0,0.0,0.0,9.934396428178655,0,0.0,0.6262454487879472,0,0.0,False,,
115.0,3,2.0,0.16666666666666666,6.09888303748336,3,2.0,0.1865219812315412,3,2.0,False,,
120.0,3,16.0,1.4545454545454546,8.017553294373906,3,16.0,0.4020972450948187,3,16.0,False,,
125.0,4,33.0,3.6666666666666665,7.741294205193133,4,33.0,0.4110711796467494,4,33.0,False,,
130.0,4,53.0,5.888888888888889,2.7610552231778365,4,53.0,0.19258927851880306,4,53.0,False,,
135.0,7,82.0,7.454545454545454,2.305889112948781,7,82.0,0.17124346212274777,7,82.0,False,,
140.0,7,117.0,9.75,3.788509885396207,7,117.0,0.2907378736935647,7,117.0,False,,
145.0,8,155.0,11.071428571428571,4.099769742715833,8,155.0,0.30250083398774447,8,155.0,False,,
150.0,8,195.0,13.928571428571429,5.754493146304107,8,195.0,0.36799944539865004,8,195.0,False,,
155.0,10,236.0,13.882352941176471,3.279351747946362,10,236.0,0.14435304705468083,10,236.0,False,,
160.0,6,79.0,4.157894736842105,4.365949099275204,6,189.0,0.23591400628832318,6,189.0,False,,
165.0,2,11.0,0.55,8.401146564285185,2,94.0,0.5235836747125092,2,94.0,False,,
170.0,3,9.0,0.42857142857142855,8.579797129104518,3,23.0,0.5017459007002811,3,23.0,False,,
175.0,2,1.0,0.043478260869565216,8.21251029247014,2,16.0,0.4382685579503247,2,16.0,False,,
180.0,3,16.0,0.7272727272727273,9.120551948454501,3,31.0,0.5839457640695996,3,31.0,False,,
185.0,0,0.0,0.0,8.121579444739076,0,26.0,0.5118386302404887,0,26.0,False,,
190.0,0,0.0,0.0,9.355980284124993,0,1.0,0.6072693658932722,0,1.0,False,,
195.0,0,0.0,0.0,11.4343237858305,0,1.0,0.842262413303013,0,1.0,False,,
200.0,1,1.0,0.05263157894736842,9.04099263132631,1,2.0,0.47447249322706897,1,2.0,False,,
205.0,0,0.0,0.0,8.79251616721871,0,3.0,0.5528777912942349,0,3.0,False,,
210.0,0,0.0,0.0,12.372227361511905,0,0.0,0.9090607228230076,0,0.0,False,,
215.0,0,0.0,0.0,11.715665955450351,0,0.0,0.8129089228360067,0,0.0,False,,
220.0,2,3.0,0.21428571428571427,8.64182081303501,2,3.0,0.3510235239499278,2,3.0,False,,
225.0,0,0.0,0.0,8.675911097491662,0,7.0,0.4798665700314647,0,7.0,False,,
230.0,0,0.0,0.0,11.764948122872374,0,1.0,0.8067519192710844,0,1.0,False,,
235.0,0,0.0,0.0,10.227088891924824,0,2.0,0.7052656995880353,0,2.0,False,,
240.0,2,1.0,0.07692307692307693,8.223094716508779,2,2.0,0.44065458281040065,2,2.0,False,,
245.0,0,0.0,0.0,8.429449387674048,0,3.0,0.5150555307637962,0,3.0,False,,
250.0,1,0.0,0.0,9.165992669892454,1,1.0,0.5056880146528702,1,1.0,False,,
255.0,0,0.0,0.0,12.004908526605249,0,0.0,0.8403507406857684,0,0.0,False,,
260.0,1,0.0,0.0,11.33960385673782,1,0.0,0.7418303218074385,1,0.0,False,,
265.0,0,0.0,0.0,7.007319108807962,0,0.0,0.43230970890135884,0,0.0,False,,
270.0,2,5.0,0.3125,9.07260112916145,2,5.0,0.5092272291411069,2,5.0,False,,
275.0,1,0.0,0.0,9.95456132346272,1,4.0,0.6222854409593884,1,4.0,False,,
280.0,1,1.0,0.05263157894736842,11.123878022196816,1,1.0,0.6920618329656836,1,1.0,False,,
285.0,1,0.0,0.0,9.83663409011577,1,1.0,0.6236859367167408,1,1.0,False,,
290.0,3,5.0,0.3125,8.344844600965278,3,5.0,0.4187861642874665,3,5.0,False,,
295.0,3,8.0,0.6153846153846154,7.983394054778284,3,16.0,0.4338197873457397,3,16.0,False,,
300.0,1,6.0,0.5,9.620972626316139,1,14.0,0.51624236262286,1,14.0,False,,
305.0,2,2.0,0.16666666666666666,6.7083155578247515,2,6.0,0.253327944183476,2,6.0,False,,
310.0,4,14.0,1.0,7.578680684035436,4,18.0,0.275557154951561,4,18.0,False,,
315.0,1,0.0,0.0,7.322316429428285,1,14.0,0.3604516646992789,1,14.0,False,,
320.0,0,0.0,0.0,10.48235136452076,0,0.0,0.6760949772971545,0,0.0,False,,
325.0,0,0.0,0.0,11.573053060454766,0,0.0,0.7920226765659096,0,0.0,False,,
330.0,1,4.0,0.4,11.358067933182705,1,4.0,0.7750686321431918,1,4.0,False,,
335.0,1,2.0,0.25,6.648336090789711,1,2.0,0.28096982983286434,1,2.0,False,,
340.0,2,11.0,1.5714285714285714,8.979362932178324,2,11.0,4.170814378184651e-05,2,11.0,False,,
345.0,0,0.0,0.0,10.144439102744256,0,7.0,0.299102918253115,0,7.0,False,,
350.0,0,0.0,0.0,8.3953767337454,0,1.0,0.10354823106262623,0,1.0,False,,
355.0,1,0.0,0.0,8.079375746406434,1,1.0,0.4792449842304437,1,1.0,False,,
360.0,0,0.0,0.0,9.014105753490515,0,1.0,0.6448854240648302,0,1.0,False,,
365.0,0,0.0,0.0,12.58202916943461,0,1.0,0.9391143687588153,0,1.0,False,,
370.0,1,3.0,0.375,7.762731458079259,1,3.0,0.6084376223472446,1,3.0,False,,
375.0,4,12.0,1.0909090909090908,6.300456896988586,4,12.0,0.35445421736625604,4,12.0,False,,
380.0,3,24.0,1.8461538461538463,7.298582577118329,2,22.0,0.46700529364189747,2,22.0,False,,
385.0,1,0.0,0.0,8.11051165515435,1,12.0,0.5401914107254585,1,12.0,False,,
390.0,1,5.0,0.35714285714285715,9.697770220307785,1,5.0,0.6455918472010836,1,5.0,False,,
395.0,1,0.0,0.0,7.332118415389324,1,3.0,0.4278876729915705,1,3.0,False,,
400.0,3,5.0,0.2777777777777778,7.40577203188652,3,5.0,0.3679968558410369,3,5.0,False,,
405.0,5,24.0,1.6,8.34996585736669,5,24.0,0.48954308988803685,5,24.0,False,,
