step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,2.44952937962953,0,0.0,0.19579439011074978,0,0.0,False,,
10.0,0,0.0,0.0,6.13815070153214,0,0.0,0.44813648488103947,0,0.0,False,,
15.0,0,0.0,0.0,10.292851957620972,0,0.0,0.7353774406406667,0,0.0,False,,
20.0,1,0.0,0.0,8.823507009130344,1,0.0,0.6114650422380885,1,0.0,False,,
25.0,0,0.0,0.0,11.306748077198492,0,0.0,0.7501296313284057,0,0.0,False,,
30.0,0,0.0,0.0,12.207256065134857,0,0.0,0.8444162217334406,0,0.0,False,,
35.0,2,0.0,0.0,9.05282564575263,2,0.0,0.5174897438808773,2,0.0,False,,
40.0,1,4.0,0.25,9.245253815768447,1,4.0,0.5291468383353871,1,4.0,False,,
45.0,2,9.0,0.5294117647058824,9.805898394831297,2,9.0,0.6575547809957583,2,9.0,False,,
50.0,1,14.0,0.875,8.176950527056784,1,14.0,0.49613352546565354,1,14.0,False,,
55.0,4,30.0,2.142857142857143,6.764836961256888,4,30.0,0.4282632984939417,4,30.0,False,,
60.0,3,36.0,2.4,7.034966950085422,3,42.0,0.4265733992685922,3,42.0,False,,
65.0,4,47.0,3.1333333333333333,5.486354456161476,4,50.0,0.2832698767643706,4,50.0,False,,
70.0,6,74.0,4.625,5.898769632926387,6,74.0,0.22669315375433813,6,74.0,False,,
75.0,6,104.0,6.5,6.359357681977204,6,104.0,0.28400328726961294,6,104.0,False,,
80.0,6,134.0,9.571428571428571,6.030347317846666,6,134.0,0.23328985601476612,6,134.0,False,,
85.0,7,167.0,12.846153846153847,5.03242443892937,7,167.0,0.2381198075508711,7,167.0,False,,
90.0,8,202.0,13.466666666666667,5.413141644970829,8,202.0,0.23033529930069205,8,202.0,False,,
95.0,7,237.0,16.928571428571427,4.978699375700617,7,237.0,0.27191191627582884,7,237.0,False,,
