step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,6.860479825371742,0,0.0,0.4805572837086234,0,0.0,False,,
10.0,0,0.0,0.0,11.943977079121714,0,0.0,0.8031552962481733,0,0.0,False,,
15.0,0,0.0,0.0,11.754232483092004,0,0.0,0.7744820965339276,0,0.0,False,,
20.0,0,0.0,0.0,7.884324295407611,0,0.0,0.5313199739097314,0,0.0,False,,
25.0,0,0.0,0.0,6.12676840334569,0,0.0,0.4216372389636575,0,0.0,False,,
30.0,1,0.0,0.0,10.219977831024762,1,0.0,0.5768620542571445,1,0.0,False,,
35.0,0,0.0,0.0,12.27588074050869,0,0.0,0.7880040756160727,0,0.0,False,,
40.0,1,0.0,0.0,10.934741434824598,1,0.0,0.7327412915391719,1,0.0,False,,
45.0,1,0.0,0.0,7.864579801873418,1,0.0,0.510692606489621,1,0.0,False,,
50.0,2,8.0,0.5333333333333333,9.244049289985572,2,8.0,0.5675974881141479,2,8.0,False,,
55.0,5,23.0,1.5333333333333334,8.070831528224058,5,23.0,0.4602603281038413,5,23.0,False,,
60.0,2,4.0,0.26666666666666666,6.681586154478423,2,16.0,0.3909102008857039,2,16.0,False,,
65.0,1,0.0,0.0,8.888437653388737,1,5.0,0.47311751087505327,1,5.0,False,,
70.0,1,0.0,0.0,10.58755923368686,1,0.0,0.6770786102197219,1,0.0,False,,
75.0,1,0.0,0.0,8.940219916385187,1,0.0,0.4076838302755381,1,0.0,False,,
80.0,2,8.0,0.4444444444444444,9.455445822079936,2,8.0,0.5912852967361809,2,8.0,False,,
85.0,4,20.0,1.1764705882352942,8.630395919376271,4,20.0,0.5613552303204297,4,20.0,False,,
90.0,3,35.0,2.3333333333333335,7.751411486684659,3,35.0,0.5038999036217517,3,35.0,False,,
95.0,1,0.0,0.0,6.907617859348669,1,22.0,0.4615580922753019,1,22.0,False,,
100.0,2,9.0,0.5625,8.979403022704176,2,9.0,0.5511089885357471,2,9.0,False,,
105.0,0,0.0,0.0,10.031147547411834,0,7.0,0.50331749067935,0,7.0,False,,
110.0,2,5.0,0.29411764705882354,8.758101059877061,2,5.0,0.3382120508698839,2,5.0,False,,
115.0,3,11.0,0.6470588235294118,8.830047435679539,3,11.0,0.3633678341459795,3,11.0,False,,
120.0,1,0.0,0.0,9.39778804802216,1,4.0,0.639702479682276,1,4.0,False,,
125.0,0,0.0,0.0,11.289462455977311,0,0.0,0.8178036071788013,0,0.0,False,,
130.0,0,0.0,0.0,10.716709213927487,0,0.0,0.7000232662232968,0,0.0,False,,
135.0,3,10.0,0.8333333333333334,7.488790548730317,3,10.0,0.38411056105683716,3,10.0,False,,
140.0,2,6.0,0.5454545454545454,5.764268173365798,2,18.0,0.22688821307193563,2,18.0,False,,
145.0,1,8.0,0.7272727272727273,8.837781952635218,1,9.0,0.464147400853692,1,9.0,False,,
150.0,2,1.0,0.08333333333333333,8.743231030612675,2,2.0,0.38158595638672915,2,2.0,False,,
155.0,3,6.0,0.46153846153846156,8.476266280700154,3,7.0,0.4163518445531052,3,7.0,False,,
160.0,0,0.0,0.0,8.704153507758052,0,1.0,0.542464898204873,0,1.0,False,,
165.0,0,0.0,0.0,10.319072017015166,0,1.0,0.7048514966579545,0,1.0,False,,
170.0,2,0.0,0.0,10.348189032461981,2,1.0,0.738044644298384,2,1.0,False,,
175.0,1,1.0,0.06666666666666667,10.443765952605947,1,2.0,0.6921397107449682,1,2.0,False,,
180.0,2,1.0,0.05555555555555555,6.562592897283566,2,4.0,0.4173705784128958,2,4.0,False,,
185.0,3,11.0,0.6111111111111112,9.204132775343242,3,11.0,0.5441511895454585,3,11.0,False,,
190.0,1,2.0,0.125,9.388354997961002,1,14.0,0.5455491582118005,1,14.0,False,,
195.0,2,5.0,0.2777777777777778,8.951801354340647,2,7.0,0.46108158785669645,2,7.0,False,,
200.0,2,2.0,0.13333333333333333,7.2362787169299025,2,2.0,0.42920470506841646,2,2.0,False,,
205.0,2,12.0,0.8571428571428571,9.98964227586078,2,12.0,0.5922975591229396,2,12.0,False,,
210.0,0,0.0,0.0,9.901347731090139,0,8.0,0.5800201295210267,0,8.0,False,,
215.0,1,3.0,0.3,11.453473979067779,1,3.0,0.47928080291635744,1,3.0,False,,
220.0,0,0.0,0.0,9.27810490810673,0,0.0,0.316833162036361,0,0.0,False,,
225.0,1,0.0,0.0,9.074295271105942,1,0.0,0.33428877619680397,1,0.0,False,,
230.0,2,0.0,0.0,8.844093666590947,2,0.0,0.46737929545841295,2,0.0,False,,
235.0,0,0.0,0.0,10.287763553214988,0,0.0,0.7115759414049807,0,0.0,False,,
240.0,0,0.0,0.0,11.833516652253435,0,0.0,0.8318838774821619,0,0.0,False,,
245.0,3,2.0,0.14285714285714285,7.798808862332762,3,2.0,0.4691972511707759,3,2.0,False,,
250.0,2,8.0,0.5714285714285714,7.0205602832796,2,9.0,0.4609187696331304,2,9.0,False,,
255.0,5,22.0,1.375,8.200495565474872,5,23.0,0.46292585949702053,5,23.0,False,,
260.0,0,0.0,0.0,9.267692492399975,0,19.0,0.6416954393004344,0,19.0,False,,
265.0,2,2.0,0.13333333333333333,8.133317864168994,2,3.0,0.41112210065218074,2,3.0,False,,
270.0,0,0.0,0.0,8.391900117712593,0,5.0,0.5282314505556645,0,5.0,False,,
275.0,2,0.0,0.0,9.268479623380891,2,1.0,0.4685916018083381,2,1.0,False,,
280.0,2,0.0,0.0,9.514067877680446,2,1.0,0.4125625813363931,2,1.0,False,,
285.0,0,0.0,0.0,11.712531509101979,0,1.0,0.7799444633379253,0,1.0,False,,
290.0,0,0.0,0.0,12.507871983265357,0,1.0,0.8464956870152829,0,1.0,False,,
295.0,1,0.0,0.0,10.504731957064731,1,0.0,0.6604900841490762,1,0.0,False,,
300.0,1,1.0,0.14285714285714285,10.725749907149023,1,1.0,0.6599441405807643,1,1.0,False,,
305.0,1,6.0,0.75,10.133598670286185,1,6.0,0.5220069354910947,1,6.0,False,,
310.0,0,0.0,0.0,10.55956549994673,0,0.0,0.7420735821802733,0,0.0,False,,
315.0,1,1.0,0.16666666666666666,9.443590196005252,1,1.0,0.4989350162563903,1,1.0,False,,
320.0,0,0.0,0.0,7.397806012508042,0,2.0,0.38489222132666806,0,2.0,False,,
325.0,1,2.0,0.2222222222222222,9.389101512257646,1,2.0,0.6142467095855366,1,2.0,False,,
330.0,0,0.0,0.0,9.903937339578473,0,0.0,0.7098667676193013,0,0.0,False,,
335.0,2,0.0,0.0,8.382414786819755,2,0.0,0.5156400792381863,2,0.0,False,,
340.0,1,1.0,0.07692307692307693,8.734499860435962,1,1.0,0.6093204234358276,1,1.0,False,,
345.0,1,6.0,0.42857142857142855,9.191752153848304,1,7.0,0.626492104891096,1,7.0,False,,
350.0,1,11.0,0.7857142857142857,11.179346700081453,1,12.0,0.7883834002285383,1,12.0,False,,
355.0,2,3.0,0.1875,7.637422208102601,2,4.0,0.460085524054849,2,4.0,False,,
360.0,4,14.0,0.8235294117647058,8.192829501744832,4,15.0,0.40087872457960244,4,15.0,False,,
365.0,0,0.0,0.0,9.652035743000113,0,13.0,0.5827267290807367,0,13.0,False,,
370.0,0,0.0,0.0,11.005788372491873,0,0.0,0.7697912233798232,0,0.0,False,,
375.0,1,0.0,0.0,8.997043552834688,1,0.0,0.5423122555870561,1,0.0,False,,
380.0,0,0.0,0.0,10.87193765904988,0,0.0,0.7728880741213063,0,0.0,False,,
385.0,1,0.0,0.0,9.743530243369749,1,0.0,0.5218489773535292,1,0.0,False,,
390.0,1,5.0,0.38461538461538464,10.889368238600493,1,5.0,0.6805498983757597,1,5.0,False,,
395.0,0,0.0,0.0,9.194291272228304,0,0.0,0.7698250875157013,0,0.0,False,,
400.0,0,0.0,0.0,10.640134452448432,0,0.0,0.7743966449044434,0,0.0,False,,
405.0,1,0.0,0.0,9.411100929097714,1,0.0,0.4507127902297279,1,0.0,False,,
410.0,0,0.0,0.0,9.859299332563342,0,0.0,0.5953188894020369,0,0.0,False,,
415.0,1,0.0,0.0,9.905974426602528,1,0.0,0.6429432937453726,1,0.0,False,,
420.0,1,4.0,0.3333333333333333,9.7069130993568,1,4.0,0.6808786024426333,1,4.0,False,,
425.0,3,13.0,1.0833333333333333,8.320972404527689,3,13.0,0.5026412423709363,3,13.0,False,,
430.0,0,0.0,0.0,9.764973370586256,0,9.0,0.5737851989416901,0,9.0,False,,
435.0,1,0.0,0.0,9.43776943022982,1,0.0,0.4632290601745473,1,0.0,False,,
440.0,1,2.0,0.18181818181818182,11.139276773308085,1,2.0,0.7170457688761145,1,2.0,False,,
445.0,2,8.0,0.6153846153846154,7.875231924313106,2,8.0,0.46301366579516073,2,8.0,False,,
450.0,2,18.0,1.2857142857142858,8.846836890158801,2,18.0,0.5651597125722634,2,18.0,False,,
455.0,3,28.0,1.75,8.763109329557427,3,28.0,0.5363453269722854,3,28.0,False,,
460.0,1,0.0,0.0,9.064226396399606,1,14.0,0.5947790481490662,1,14.0,False,,
465.0,1,3.0,0.17647058823529413,10.567276421482305,1,3.0,0.6696038249757685,1,3.0,False,,
470.0,0,0.0,0.0,8.972075775334929,0,3.0,0.5703614510860462,0,3.0,False,,
475.0,2,0.0,0.0,8.532781796823945,2,0.0,0.47728935998990796,2,0.0,False,,
480.0,2,2.0,0.10526315789473684,8.731904420779664,2,2.0,0.42108103958434995,2,2.0,False,,
485.0,1,1.0,0.05,9.698857052566257,0,1.0,0.6671187801023031,0,1.0,False,,
490.0,1,3.0,0.17647058823529413,11.121437745737447,1,4.0,0.7941859546581267,1,4.0,False,,
495.0,0,0.0,0.0,9.026755545729543,0,2.0,0.5400149065318572,0,2.0,False,,
500.0,1,0.0,0.0,7.942793869396212,1,0.0,0.29833430408354705,1,0.0,False,,
505.0,0,0.0,0.0,10.179891418088586,0,1.0,0.6230495221610948,0,1.0,False,,
510.0,0,0.0,0.0,12.606238383925145,0,0.0,0.9580372920022202,0,0.0,False,,
515.0,2,1.0,0.09090909090909091,9.572277888203466,2,1.0,0.5166568282619034,2,1.0,False,,
