step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
15.0,1,0.0,0.0,1.215505154558923,1,0.0,0.08935910382784863,1,0.0,False,,
20.0,1,0.0,0.0,7.465374575648134,1,0.0,0.556005530894299,1,0.0,False,,
25.0,0,0.0,0.0,12.11262304709789,0,0.0,0.899282703702869,0,0.0,False,,
30.0,0,0.0,0.0,10.467042102477963,0,0.0,0.7726948171020135,0,0.0,False,,
35.0,1,2.0,0.2222222222222222,5.844628893585546,1,2.0,0.43656954184187907,1,2.0,False,,
40.0,4,14.0,1.1666666666666667,6.919618397531342,4,14.0,0.42937335239543817,4,14.0,False,,
45.0,2,17.0,1.3076923076923077,8.166702578528826,2,17.0,0.5894781330176062,2,17.0,False,,
50.0,2,27.0,1.9285714285714286,8.862309508439822,2,27.0,0.55029541386942,2,27.0,False,,
55.0,2,37.0,2.642857142857143,9.838724543100243,2,37.0,0.5255605281515198,2,37.0,False,,
60.0,3,50.0,3.8461538461538463,8.182277750419365,3,50.0,0.3014902147632093,3,50.0,False,,
65.0,5,74.0,6.166666666666667,7.647801813021711,5,74.0,0.2965017739393716,5,74.0,False,,
70.0,5,99.0,9.0,5.567356777494084,5,99.0,0.24881056024422327,5,99.0,False,,
75.0,7,127.0,10.583333333333334,4.06039173706949,7,127.0,0.20579517830583124,7,127.0,False,,
80.0,7,162.0,13.5,3.002732913859758,7,162.0,0.2197568374191727,7,162.0,False,,
85.0,8,202.0,14.428571428571429,4.427390453061308,8,202.0,0.3228600308168235,8,202.0,False,,
90.0,9,242.0,14.235294117647058,3.712304150438789,9,242.0,0.23357154242261424,9,242.0,False,,
95.0,10,291.0,15.31578947368421,3.81466806443657,10,291.0,0.2522890473997983,10,291.0,False,,
100.0,12,348.0,15.130434782608695,4.069441894864335,12,348.0,0.27047481949705643,12,348.0,False,,
105.0,13,412.0,16.48,4.452203798588917,13,412.0,0.30244770776915947,13,412.0,False,,
110.0,16,484.0,17.925925925925927,4.181433127604011,16,485.0,0.2557001777295168,16,485.0,False,,
115.0,20,569.0,17.78125,3.223955141537711,20,570.0,0.1701776721482719,20,570.0,False,,
120.0,16,310.0,9.6875,3.919360161507667,16,518.0,0.2306944874807247,16,518.0,False,,
125.0,9,85.0,2.5757575757575757,5.179034106093987,9,366.0,0.24880208396779457,9,366.0,False,,
130.0,7,30.0,0.9090909090909091,4.889264433821571,7,397.0,0.24261779988899945,7,397.0,False,,
135.0,9,42.0,1.2352941176470589,4.939765368974184,9,437.0,0.17774603027561317,9,437.0,False,,
140.0,16,110.0,3.235294117647059,3.893280092657772,16,505.0,0.12396516662810073,16,505.0,False,,
145.0,19,196.0,5.9393939393939394,3.2694263593806,19,591.0,0.11431970805390552,19,591.0,False,,
150.0,16,173.0,5.40625,3.258302811839271,16,557.0,0.14697978853051483,16,557.0,False,,
155.0,9,68.0,2.125,5.064181230686998,9,423.0,0.26434004649756254,9,423.0,False,,
160.0,6,43.0,1.34375,6.139043493589048,6,405.0,0.28169345003666457,6,405.0,False,,
165.0,8,26.0,0.7878787878787878,4.969233450397925,8,436.0,0.21509033488931847,8,436.0,False,,
170.0,13,78.0,2.4375,4.05009859786173,13,488.0,0.13718948716104484,13,488.0,False,,
175.0,16,154.0,5.310344827586207,2.3956873504856473,16,564.0,0.10042750347487613,16,564.0,False,,
180.0,21,247.0,7.967741935483871,2.2578310265665245,21,657.0,0.08859564660459615,21,657.0,False,,
185.0,18,218.0,7.266666666666667,2.3689189069510275,18,645.0,0.1342437232695333,18,645.0,False,,
190.0,9,91.0,2.935483870967742,4.580344977401728,9,496.0,0.24595197850603476,9,496.0,False,,
195.0,9,55.0,1.5714285714285714,4.634552996601892,9,532.0,0.23403891094717738,9,532.0,False,,
200.0,11,46.0,1.2432432432432432,4.86321675454873,11,580.0,0.21259365855979767,11,580.0,False,,
205.0,15,107.0,2.9722222222222223,4.801037762108144,15,645.0,0.24571123175190743,15,645.0,False,,
210.0,18,187.0,4.921052631578948,3.84248178939606,18,727.0,0.1923196118218069,18,727.0,False,,
215.0,23,290.0,8.055555555555555,3.6155018271730643,23,830.0,0.19209953925908546,23,830.0,False,,
220.0,19,254.0,6.684210526315789,2.757728942901196,19,793.0,0.12497097184653817,19,793.0,False,,
225.0,15,140.0,3.7837837837837838,4.368836773221463,15,633.0,0.19643495382132536,15,633.0,False,,
230.0,9,76.0,2.054054054054054,3.892158076406746,9,679.0,0.15190213492668675,9,679.0,False,,
235.0,12,58.0,1.6111111111111112,4.287401751720778,12,720.0,0.16322161272378555,12,720.0,False,,
240.0,16,107.0,3.1470588235294117,3.2357783444653463,16,789.0,0.11491239097569192,16,789.0,False,,
245.0,21,205.0,6.029411764705882,2.4091541972911634,21,887.0,0.09163433084667728,21,887.0,False,,
250.0,21,206.0,5.885714285714286,2.3021267391423295,21,857.0,0.10390173752484522,21,857.0,False,,
255.0,14,137.0,4.151515151515151,3.971966835312419,14,685.0,0.1969793182216051,14,685.0,False,,
260.0,8,47.0,1.3823529411764706,4.142826453963315,8,658.0,0.12785173321064552,8,658.0,False,,
265.0,12,41.0,1.1081081081081081,4.337884496295202,12,702.0,0.12470665309816016,12,702.0,False,,
270.0,14,83.0,2.3055555555555554,3.5552644924728156,14,759.0,0.16578674268731886,14,759.0,False,,
275.0,19,164.0,4.96969696969697,2.7999637449238337,19,840.0,0.16323264958340034,19,840.0,False,,
280.0,17,158.0,5.096774193548387,2.673569559364867,17,805.0,0.18608719144185473,17,805.0,False,,
285.0,13,95.0,2.96875,3.93888252364044,13,641.0,0.17905830418069993,13,641.0,False,,
290.0,7,45.0,1.3235294117647058,4.237890853704479,7,683.0,0.16878812831204174,7,683.0,False,,
295.0,8,36.0,1.0588235294117647,5.116927302399282,8,715.0,0.19392925238014228,8,715.0,False,,
300.0,17,100.0,3.125,3.1928993090012248,17,779.0,0.11165345987483641,17,779.0,False,,
305.0,19,191.0,5.96875,3.152755186443315,19,870.0,0.1051888805571328,19,870.0,False,,
310.0,16,175.0,5.833333333333333,2.9813850598767058,16,817.0,0.11702850025399446,16,817.0,False,,
315.0,9,79.0,2.7241379310344827,3.9537292855923276,9,619.0,0.13702126321791475,9,619.0,False,,
320.0,7,53.0,1.7666666666666666,4.816600803694736,7,586.0,0.1850114035322534,7,586.0,False,,
325.0,10,43.0,1.2647058823529411,4.647422571536594,10,627.0,0.20540248739962325,10,627.0,False,,
330.0,13,87.0,2.806451612903226,3.6047206778281673,13,684.0,0.22631574042658076,13,684.0,False,,
335.0,18,170.0,5.483870967741935,2.719160404130297,18,767.0,0.18095703579743727,18,767.0,False,,
340.0,22,270.0,8.181818181818182,2.015281329558508,22,867.0,0.09829335304854364,22,867.0,False,,
345.0,21,244.0,7.393939393939394,2.118679724570959,21,825.0,0.09203135959222311,21,825.0,False,,
350.0,16,151.0,4.314285714285714,3.934562881038151,16,639.0,0.1398115812755736,16,639.0,False,,
355.0,8,74.0,2.176470588235294,3.8654559481310895,8,690.0,0.1463533987846164,8,690.0,False,,
360.0,11,52.0,1.4857142857142858,3.654654575063306,11,736.0,0.17361826008261957,11,736.0,False,,
365.0,18,103.0,2.861111111111111,2.1282520028163288,18,806.0,0.1299947419391782,18,806.0,False,,
370.0,17,111.0,3.0833333333333335,2.6451133394374455,17,749.0,0.17331810224814298,17,749.0,False,,
375.0,11,69.0,1.864864864864865,4.065189631702078,11,587.0,0.1985040973289646,11,587.0,False,,
380.0,9,37.0,0.9487179487179487,3.9000648739569774,9,639.0,0.15921824038426036,9,639.0,False,,
385.0,10,32.0,0.7619047619047619,4.249199648135578,10,681.0,0.14962435320759213,10,681.0,False,,
390.0,15,86.0,2.15,3.428982610555728,15,740.0,0.1337959796679881,15,740.0,False,,
395.0,21,176.0,4.512820512820513,3.037381599007652,21,830.0,0.1508759237887455,21,830.0,False,,
400.0,21,185.0,4.625,3.048691024237562,21,808.0,0.17046719281484596,21,808.0,False,,
405.0,17,123.0,3.075,3.753012484242231,17,665.0,0.19522919688586227,17,665.0,False,,
410.0,11,77.0,1.8333333333333333,4.7014203093457,11,653.0,0.21662063603441775,11,653.0,False,,
415.0,8,37.0,0.925,5.316829318025424,8,631.0,0.22303723518289334,8,631.0,False,,
420.0,11,68.0,1.837837837837838,4.905029325333521,11,674.0,0.2060529884488297,11,674.0,False,,
425.0,16,137.0,4.029411764705882,3.382866487738239,16,743.0,0.08641848028856972,16,743.0,False,,
430.0,22,237.0,6.970588235294118,2.610300641168023,22,843.0,0.04496645621443696,22,843.0,False,,
435.0,20,235.0,6.911764705882353,2.9000677911535946,20,835.0,0.10152738068618425,20,835.0,False,,
440.0,10,140.0,4.242424242424242,4.455236689595449,10,679.0,0.20313809932589333,10,679.0,False,,
445.0,9,92.0,2.875,4.8593830894871735,9,648.0,0.21896423176060428,9,648.0,False,,
450.0,10,46.0,1.393939393939394,4.146960538504107,10,694.0,0.14466106850823648,10,694.0,False,,
455.0,15,91.0,2.935483870967742,3.3614476756995884,15,755.0,0.10576336415776243,15,755.0,False,,
460.0,18,175.0,6.481481481481482,2.0433586615526242,18,839.0,0.09579473781600387,18,839.0,False,,
465.0,22,275.0,10.576923076923077,0.7979468451937785,22,939.0,0.02993217537757677,22,939.0,False,,
470.0,20,243.0,9.0,0.9785280319999875,20,904.0,0.04546072319232437,20,904.0,False,,
475.0,9,108.0,4.0,4.1157872209168085,9,707.0,0.1510862945379928,9,707.0,False,,
480.0,9,65.0,2.3214285714285716,4.084254418650109,9,744.0,0.10767113130118822,9,744.0,False,,
485.0,12,49.0,1.6896551724137931,3.3909915348405706,12,796.0,0.10758746552636822,12,796.0,False,,
490.0,14,109.0,3.892857142857143,3.0616793393363695,14,860.0,0.16179160196386363,14,860.0,False,,
495.0,17,187.0,6.925925925925926,1.631650441787347,17,938.0,0.10884473635081046,17,938.0,False,,
500.0,21,286.0,10.214285714285714,0.8581266180691062,21,1037.0,0.05718003962570966,21,1037.0,False,,
